id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1472717931180019712,1472717925156995082,2021-12-19 18:58:11 EST,2021-12-19,18:58:11,-0400,16531710,btonevibes,Brendo RN,,"""we have no gene to refresh the vaccine-delivered mRNA encoding the spike protein. Once this mRNA is cleared from our bodies, the spike protein too is gone"" https://t.co/45ikRxORuj",en,[],[],['https://pbs.twimg.com/media/FHAlJwNVUAEdQJz.jpg'],1,0,0,[],[],https://twitter.com/BToneVibes/status/1472717931180019712,,,1,https://pbs.twimg.com/media/FHAlJwNVUAEdQJz.jpg,,,,,,,"{'user_id': '16531710', 'username': 'BToneVibes'}",,,,
1472717919721340930,1472717919721340930,2021-12-19 18:58:08 EST,2021-12-19,18:58:08,-0400,254246711,blankstayr,Bagholders Anonymous,,Anyone maintaining spike protein accumulation in their organs by taking multiple vaccine doses is playing an unfortunately dangerous game with their physical and mental health.,en,[],[],[],0,0,1,[],[],https://twitter.com/blankstayr/status/1472717919721340930,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1472716014945284106,1472716014945284106,2021-12-19 18:50:34 EST,2021-12-19,18:50:34,-0400,1430661587791138825,barbie33scott,Barbie33,,Twitter and facebook are blocking sites with numerous doctors telling you what is in the vaccines.  WHY???  Dr. Peter McCullough Issues Emergency Warning: Vaccine Created Spike Protein is Deadly in the Human Body,en,[],[],[],0,0,0,[],[],https://twitter.com/Barbie33Scott/status/1472716014945284106,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1472715662430724102,1472715662430724102,2021-12-19 18:49:10 EST,2021-12-19,18:49:10,-0400,1261833525193408512,lynn05996164,Lynn,,"Dr. Peter McCullough: “The spike protein has some homology to HIV. When one of the original antigenic vaccines that was tested in Australia exposed that HIV epitope, it turned everybody in the trial HIV positive who took a COVID-19 vaccine.”

https://t.co/mRFBfmWCt9

@ChiefNerd",en,['chiefnerd'],['https://open.spotify.com/episode/0aZte37vtFTkYT7b0b04Qz'],[],0,0,1,[],[],https://twitter.com/Lynn05996164/status/1472715662430724102,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1472715288470687747,1472418171248209920,2021-12-19 18:47:41 EST,2021-12-19,18:47:41,-0400,1398428380802916353,jjohnson1411,Jjohnson,,@Freedom21122112 @samanthamarika1 I hope that spike protein that's in the vaccine doesn't cause heart inflammation. I wouldn't step on a treadmill for awhile,en,"['freedom21122112', 'samanthamarika1']",[],[],2,0,1,[],[],https://twitter.com/Jjohnson1411/status/1472715288470687747,,,0,,,,,,,,"{'user_id': '106839214', 'username': 'Freedom21122112'}",,,,
1472713418100588544,1472713418100588544,2021-12-19 18:40:15 EST,2021-12-19,18:40:15,-0400,434167309,skwisch,sⓀwisⒸh world order,,"The vaccine makes your body produce “immunity” to the ORIGINAL spike protein, so how exactly is it or any number of boosters going to protect you from a new variant whose spike protein has mutated over 30x ??? 

Oh right, because Covid has killed logic

#WhatILearnedToday",en,[],[],[],1,1,3,['whatilearnedtoday'],[],https://twitter.com/skwisch/status/1472713418100588544,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1472713111240994818,1472585095290798086,2021-12-19 18:39:02 EST,2021-12-19,18:39:02,-0400,1452430666625216513,guderian101,Guderian101,,@yamonarch @Breaking911 @AP @POTUS The first 4 cases of omicron variant was detected from VACCINATED people. The spike protein the the vaccines are causing the new variants via mutation.,en,"['breaking911', 'ap', 'potus']",[],[],0,0,0,[],[],https://twitter.com/guderian101/status/1472713111240994818,,,0,,,,,,,,"{'user_id': '1467101233982980099', 'username': 'neromonarch'}",,,,
1472712218093318144,1472688808235712512,2021-12-19 18:35:29 EST,2021-12-19,18:35:29,-0400,911172408,danieladamjoo,Dan Joo,,"@TCdeneme @BretWeinstein Read credible sources like Nikolas Christakis. The immunity from natural infection is broader bc your system sees a range of viral fragments to react to. However, the intensity of the immune response to the spike protein is much better with the vaccine. Best of all is both.",en,"['tcdeneme', 'bretweinstein']",[],[],1,0,0,[],[],https://twitter.com/danieladamjoo/status/1472712218093318144,,,0,,,,,,,,"{'user_id': '1185436489', 'username': 'TCdeneme'}",,,,
1472710356439126022,1472710356439126022,2021-12-19 18:28:05 EST,2021-12-19,18:28:05,-0400,169325323,doctorvasan,vasan,,Most vaccines code for spike protein’s to be made in the body which then recruit immune cells. #Novavax adjuvant Matrix M optimizes and amplifies recruitment by presenting the spike protein to the immune cells in a unique manner that is unmatched by competition in efficacy/safety,en,[],[],[],2,10,54,['novavax'],[],https://twitter.com/doctorvasan/status/1472710356439126022,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1472709533650898944,1472689459997155330,2021-12-19 18:24:49 EST,2021-12-19,18:24:49,-0400,819005604538634240,brezinski_mike,Leprechaun,,"@thehill So, Omicron has 30 mutations in the spike protein. Considering your “vaccine” was designed to guard against only one, anyway…But it would follow that the so-called vaccine would provide us even less protection against the omicron then, right? Pretty sure you won’t admit that…",en,['thehill'],[],[],0,0,0,[],[],https://twitter.com/brezinski_mike/status/1472709533650898944,,,0,,,,,,,,"{'user_id': '1917731', 'username': 'thehill'}",,,,
