id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,language,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,thumbnail,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1330476198816669696,1330476180336730114,2020-11-22 06:40:19 EST,2020-11-22,06:40:19,-0400,1180831158445043713,orwellady,Orwell Lady,,"Besides all these extremely serious concerns and the fact that none of these covid vaccines are tested for long term Safety is the fact that the trials are NOT DESIGNED to prevent deaths/ viral transmission/decrease rate of Hospitalization. 

https://t.co/cqW0YCLOuq",en,[],['https://www.forbes.com/sites/williamhaseltine/2020/09/23/covid-19-vaccine-protocols-reveal-that-trials-are-designed-to-succeed/'],[],1,1,2,[],[],https://twitter.com/orwellady/status/1330476198816669696,,,0,,,,,,,,"{'user_id': '1180831158445043713', 'username': 'orwellady'}",,,,
1352303545723330563,1352303545723330563,2021-01-21 12:14:24 EST,2021-01-21,12:14:24,-0400,1095842930911338496,randyraywalker,Randyray Walker,,Has anyone published any numbers on if the vaccine is working or not. If the vaccine is working properly we should start to see a decrease in the Covid hospitalization rate. And if not we should see a large jump,en,[],[],[],0,0,1,[],[],https://twitter.com/RandyrayWalker/status/1352303545723330563,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1387423642678669316,1387417803913789452,2021-04-28 11:09:08 EDT,2021-04-28,11:09:08,-0400,2775817777,rabindrarst,Rabindra Singh Thakuri,,"@sunnymahat Not only Covishield, any vaccine is not going to stop you from getting Covid-19. It will just decrease the severity of disease in you and reduce the rate of hospitalization.",en,['sunnymahat'],[],[],0,2,8,[],[],https://twitter.com/RabindraRST/status/1387423642678669316,,,0,,,,,,,,"{'user_id': '72103122', 'username': 'sunnymahat'}",,,,
1392447300161712139,1392246500911063040,2021-05-12 07:51:21 EDT,2021-05-12,07:51:21,-0400,1382720159392092161,jerry58420779,jerry,,@CMOH_Alberta Case counts should not be affected by vaccine rollout because vaccines do not prevent you from getting covid. Only the death rate and hospitalization would decrease.,en,['cmoh_alberta'],[],[],0,0,0,[],[],https://twitter.com/jerry58420779/status/1392447300161712139,,,0,,,,,,,,"{'user_id': '1239656978495856641', 'username': 'CMOH_Alberta'}",,,,
1414741717467615233,1414549054453948418,2021-07-12 20:21:24 EDT,2021-07-12,20:21:24,-0400,2170420038,davideyoungmd,David Young,,"@DoctorTro The data is available.  The decrease fatality rate, and decreased hospitalization rate is far, far greater than the limited number of severe side effects.  The data continues to evolve and made available.  Nothings changed.  Vaccines for Covid save lives.",en,['doctortro'],[],[],1,0,2,[],[],https://twitter.com/davideyoungmd/status/1414741717467615233,,,0,,,,,,,,"{'user_id': '2170420038', 'username': 'davideyoungmd'}",,,,
1417936438876852232,1417936438876852232,2021-07-21 15:56:05 EDT,2021-07-21,15:56:05,-0400,2245097019,reidrick206,The thing that you do with a book,,"The data show that the Covid vaccine decreases your hospitalization risk by an order of magnitude, that plus the decrease in transmission rate make any variant non-newsworthy = GET FUCKING VACCINATED",en,[],[],[],0,0,0,[],[],https://twitter.com/reidrick206/status/1417936438876852232,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1419074023787356160,1418817650432430081,2021-07-24 19:16:27 EDT,2021-07-24,19:16:27,-0400,2242565756,vikkiking3,Vikki King MD,,"@Alijolee @_benkaufman Alison mutation prevention is game of numbers . Viruses have high mutation rate .The more viruses circulating the more likely to get a bad mutant strain .Vaccines not 100% effective but do ⬇️virus in your body if u get covid hence
💉decrease chance of hospitalization or death",en,"['alijolee', '_benkaufman']",[],[],1,0,5,[],[],https://twitter.com/vikkiking3/status/1419074023787356160,,,0,,,,,,,,"{'user_id': '1378530413476421634', 'username': 'Alijolee'}",,,,
1420468547260751872,1420468547260751872,2021-07-28 15:37:47 EDT,2021-07-28,15:37:47,-0400,742921200905519105,czar_robby,Robby X,,"“The Vaccine is not supposed to be a cure, it’s supposed to decrease hospitalization” 
Covid has a 98% survival rate, why get a vaccine for something with such a high survival rate.",en,[],[],[],1,2,3,[],[],https://twitter.com/Czar_Robby/status/1420468547260751872,,,0,,,,,,,,"{'user_id': None, 'username': None}",,,,
1423637886029680640,1423637219450015744,2021-08-06 09:31:36 EDT,2021-08-06,09:31:36,-0400,18693867,vcunews,VCU News Center,,"The vaccines provide good protection against all variants, @VCUHealth Dr. Doll tells @CBS6. The vaccines decrease the overall rate of infection. And vaccinated people who get COVID-19, the disease is less severe and unlikely to result in hospitalization.  https://t.co/xYlkeTL2lp",en,"['vcuhealth', 'cbs6']",['https://www.wtvr.com/on-air/virginia-this-morning/vcu-health-answers-questions-regarding-covid-19s-delta-variant'],[],1,0,4,[],[],https://twitter.com/VCUnews/status/1423637886029680640,,,0,,,,,,,,"{'user_id': '18693867', 'username': 'VCUnews'}",,,,
1425664820167286786,1425470613767049221,2021-08-11 23:45:55 EDT,2021-08-11,23:45:55,-0400,2479121014,_skycake_,𝓢𝓴𝔂 𝓒𝓪𝓴𝓮 💙💛,,"@Scott34695254 @danielbsmith @Antonioartist @viv1d @nypost The covid vaccine doesn't prevent you from getting covid. The purpose of the vaccine is to decrease the rate of transmission &amp; prevent hospitalization &amp; death. It's like how the flu vaccine doesn't prevent you from getting the flu. You can still get it, but you don't die from it.",en,"['danielbsmith', 'antonioartist', 'viv1d', 'nypost']",[],[],1,1,10,[],[],https://twitter.com/_SkyCake_/status/1425664820167286786,,,0,,,,,,,,"{'user_id': '1332830735980515330', 'username': 'xXScottOwensXx'}",,,,
